total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,log_total_cases,log_total_deaths,log_population_density,log_reproduction_rate,iso_code,continent,location,date,hdi_category,stringency_category,aged_65_older_category,density_category,new_deaths_log,new_cases_log
955377.0,32188.0,26137.286,46510.0,1269.0,975.7139999999999,4494.635,151.431,122.965,218.80900000000003,5.97,4.59,1.14,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,5.980174781752318,4.667546339511516,1.398634324538392,0.05690485133647255,BRA,South America,Brazil,1592352000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.103461622094705,4.507693992654917
978142.0,22765.0,25044.857000000004,47748.0,1238.0,975.571,4601.735,107.09899999999999,117.825,224.63400000000001,5.824,4.59,1.14,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,5.990401907282296,4.678955185194013,1.398634324538392,0.05690485133647255,BRA,South America,Brazil,1592438400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0927206446840994,4.357267654644208
1032913.0,54771.0,29157.571,48954.0,1206.0,1018.0,4859.409000000001,257.67400000000004,137.174,230.30700000000002,5.6739999999999995,4.789,1.15,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.014063743386903,4.689788183513086,1.398634324538392,0.06069784035361165,BRA,South America,Brazil,1592524800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0813473078041325,4.738550670279109
1067579.0,34666.0,31009.286,49976.0,1022.0,1036.5710000000001,5022.497,163.089,145.885,235.115,4.808,4.877,1.15,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.028400022333698,4.698761492937965,1.398634324538392,0.06069784035361165,BRA,South America,Brazil,1592611200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.009450895798694,4.539903732681851
1083341.0,15762.0,30816.714,50591.0,615.0,1037.0,5096.65,74.153,144.97899999999998,238.00900000000001,2.8930000000000002,4.879,1.14,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.0347651797169775,4.704073263915182,1.398634324538392,0.05690485133647255,BRA,South America,Brazil,1592697600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.788875115775417,4.197611323169713
1106470.0,23129.0,31171.286,51271.0,680.0,1044.5710000000001,5205.462,108.81200000000001,146.64700000000002,241.208,3.199,4.914,1.14,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.0439396432871515,4.709871788090811,1.398634324538392,0.05690485133647255,BRA,South America,Brazil,1592784000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.832508912706236,4.364156856122531
1145906.0,39436.0,31816.714,52645.0,1374.0,1057.714,5390.991999999999,185.52900000000002,149.684,247.672,6.4639999999999995,4.976,1.14,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.059148993411773,4.721357130022457,1.398634324538392,0.05690485133647255,BRA,South America,Brazil,1592870400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.137986732723532,4.595892857941949
1188631.0,42725.0,33322.0,53830.0,1185.0,1045.714,5591.994000000001,201.003,156.766,253.247,5.575,4.92,1.13,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.0750470526539555,4.731024379815688,1.398634324538392,0.05307844348341968,BRA,South America,Brazil,1592956800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0737183503461227,4.6306820713927745
1228114.0,39483.0,35710.286,54971.0,1141.0,1031.857,5777.745,185.75,168.00099999999998,258.615,5.367999999999999,4.854,1.13,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.089238682174039,4.740133637466579,1.398634324538392,0.05307844348341968,BRA,South America,Brazil,1593043200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0572856444182146,4.59641014384427
1274974.0,46860.0,34580.143,55961.0,990.0,1001.0,5998.201,220.456,162.685,263.272,4.658,4.709,1.13,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.105501328478475,4.747885466552484,1.398634324538392,0.05307844348341968,BRA,South America,Brazil,1593129600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.9956351945975497,4.670802284260944
1313667.0,38693.0,35155.429,57070.0,1109.0,1013.429,6180.235,182.03400000000002,165.391,268.49,5.2170000000000005,4.768,1.12,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.118485290344983,4.756407872548958,1.398634324538392,0.04921802267018165,BRA,South America,Brazil,1593216000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.04493154614916,4.587632403356187
1344143.0,30476.0,37257.429,57622.0,552.0,1004.429,6323.611,143.376,175.28,271.087,2.597,4.725,1.11,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.128445474675578,4.760588328118113,1.398634324538392,0.04532297878665747,BRA,South America,Brazil,1593302400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.741939077729199,4.4839579649009735
1368195.0,24052.0,37389.286,58314.0,692.0,1006.143,6436.765,113.154,175.9,274.342,3.2560000000000002,4.7330000000000005,1.1,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.136147998984031,4.7657728325091275,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1593388800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.840106094456758,4.381151195173461
1402041.0,33846.0,36590.714,59594.0,1280.0,992.7139999999999,6595.996,159.231,172.143,280.36400000000003,6.022,4.67,1.09,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.146760713925507,4.775202536618374,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1593475200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.1072099696478683,4.5295073501090375
1448753.0,46712.0,37160.286,60632.0,1038.0,971.7139999999999,6815.755999999999,219.76,174.82299999999998,285.247,4.883,4.571000000000001,1.09,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.160994348286301,4.782701894057794,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1593561600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.016197353512439,4.669428462243231
1496858.0,48105.0,38392.0,61884.0,1252.0,987.571,7042.069,226.313,180.618,291.137,5.89,4.646,1.08,77.31,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.175180602786938,4.791578377454339,1.398634324538392,0.03342375548694973,BRA,South America,Brazil,1593648000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.097604328874411,4.682190218984122
1539081.0,42223.0,37729.571,63174.0,1290.0,1030.4289999999999,7240.71,198.641,177.50099999999998,297.20599999999996,6.069,4.848,1.07,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.187261476834294,4.800538376070082,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1593734400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.110589710299249,4.625549087265309
1577004.0,37923.0,37619.571,64265.0,1091.0,1027.857,7419.121,178.41099999999997,176.984,302.339,5.132999999999999,4.836,1.07,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.1978327948987975,4.807974511877403,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1593820800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.037824750588342,4.57890268604763
1603055.0,26051.0,36987.429,64867.0,602.0,1035.0,7541.68,122.559,174.01,305.171,2.832,4.869,1.06,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.204948423032085,4.812023812936031,1.398634324538392,0.02530586526477026,BRA,South America,Brazil,1593907200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.7795964912578244,4.415824398888761
1623284.0,20229.0,36441.286,65487.0,620.0,1024.714,7636.848000000001,95.169,171.44,308.08799999999997,2.917,4.821000000000001,1.06,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.21039450802269,4.816155095585494,1.398634324538392,0.02530586526477026,BRA,South America,Brazil,1593993600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.792391689498254,4.305974414396302
1668589.0,45305.0,38078.286,66741.0,1254.0,1021.0,7849.9890000000005,213.14,179.142,313.988,5.9,4.803,1.05,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.222349376215892,4.824392709529267,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1594080000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0982975364946976,4.656146134740865
1713160.0,44571.0,37772.429,67964.0,1223.0,1047.4289999999999,8059.6759999999995,209.687,177.703,319.741,5.754,4.928,1.05,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.23379792564627,4.832278931215344,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1594166400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0874264570362855,4.64905237807563
1755779.0,42619.0,36988.714,69184.0,1220.0,1042.857,8260.18,200.50400000000002,174.016,325.481,5.74,4.906000000000001,1.04,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.2444698503396205,4.840005667937198,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1594252800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0863598306747484,4.62960325533649
1800827.0,45048.0,37392.286,70398.0,1214.0,1032.0,8472.110999999999,211.93099999999998,175.915,331.19199999999995,5.711,4.855,1.04,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.255471993466868,4.847560321055437,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1594339200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0842186867392387,4.653675514332952
1839850.0,39023.0,37549.429,71469.0,1071.0,1029.143,8655.698,183.58599999999998,176.65400000000002,336.231,5.039,4.842,1.04,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.2647824171248825,4.854117705460336,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1594425600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.029789470831856,4.5913206539196745
1864681.0,24831.0,37375.143,72100.0,631.0,1033.286,8772.517,116.819,175.834,339.199,2.969,4.861000000000001,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.270604545641007,4.857935264719429,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594512000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.8000293592441343,4.394994209918511
1884967.0,20286.0,37383.286,72833.0,733.0,1049.4289999999999,8867.954,95.43700000000001,175.872,342.648,3.448,4.937,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.275303751441889,4.862328198964463,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594598400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.8651039746411278,4.3071964211494125
1926824.0,41857.0,36890.714,74133.0,1300.0,1056.0,9064.873,196.919,173.555,348.764,6.1160000000000005,4.968,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.284842047131005,4.870011575423009,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594684800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.113943352306837,4.621768098103597
1966748.0,39924.0,36226.857,75366.0,1233.0,1057.4289999999999,9252.698,187.825,170.43200000000002,354.564,5.801,4.975,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.293748717204252,4.8771754659945366,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594771200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0909630765957314,4.601234046916447
2012151.0,45403.0,36624.571,76688.0,1322.0,1072.0,9466.299,213.601,172.303,360.784,6.218999999999999,5.043,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.303660568832234,4.884727411647713,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594857600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.1212314551496214,4.6570845497822315
2046328.0,34177.0,35071.571,77851.0,1163.0,1064.714,9627.087,160.78799999999998,164.997,366.255,5.471,5.0089999999999995,1.03,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.310975246762807,4.891264195474372,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1594944000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0655797147284485,4.533733938413199
2074860.0,28532.0,33572.857,78772.0,921.0,1043.286,9761.318000000001,134.231,157.946,370.588,4.333,4.908,1.04,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.316988798263203,4.896371872229976,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1595030400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.964259630196849,4.455332215348646
2098389.0,23529.0,33386.857,79488.0,716.0,1055.4289999999999,9872.011999999999,110.694,157.071,373.957,3.3680000000000003,4.965,1.06,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.321886000965912,4.900301569824449,1.398634324538392,0.02530586526477026,BRA,South America,Brazil,1595116800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.8549130223078554,4.371603469729753
2118646.0,20257.0,33382.714,80120.0,632.0,1041.0,9967.312,95.3,157.05100000000002,376.93,2.9730000000000003,4.897,1.07,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.326058397442299,4.903740940621539,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1595203200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.800717078282385,4.3065751280964495
2159654.0,41008.0,33261.429,81487.0,1367.0,1050.5710000000001,10160.237,192.925,156.481,383.361,6.431,4.942,1.09,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.3343841780364825,4.911088329248033,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1595289600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.1357685145678222,4.612868588840168
2227514.0,67860.0,37252.286,82771.0,1284.0,1057.857,10479.489,319.252,175.25599999999997,389.402,6.041,4.977,1.1,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.347820442272836,4.917878202170678,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1595376000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.1085650237328344,4.831613855309099
2287475.0,59961.0,39332.0,84082.0,1311.0,1056.286,10761.58,282.091,185.04,395.569,6.167999999999999,4.968999999999999,1.1,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.359356356324769,4.924703033403552,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1595462400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.117602691690084,4.777868867185922
2343366.0,55891.0,42434.0,85238.0,1156.0,1055.286,11024.523000000001,262.943,199.63400000000001,401.00800000000004,5.438,4.965,1.1,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.369840124434241,4.930633251000471,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1595548800000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0629578340845103,4.747341880068521
2394513.0,51147.0,45664.71400000001,86449.0,1211.0,1096.714,11265.146999999999,240.62400000000002,214.833,406.705,5.697,5.16,1.09,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.379217199204034,4.936759973931587,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1595635200000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.0831441431430524,4.708820165484055
2419091.0,24578.0,45814.570999999996,87004.0,555.0,1073.714,11380.776000000002,115.62899999999999,215.53799999999998,409.316,2.611,5.051,1.08,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.383652205713888,4.939539219721994,1.398634324538392,0.03342375548694973,BRA,South America,Brazil,1595721600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.7442929831226763,4.390546539888802
2442375.0,23284.0,46247.0,87618.0,614.0,1071.143,11490.317,109.541,217.572,412.205,2.889,5.039,1.07,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.387812345901802,4.94259333559316,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1595808000000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.788168371141168,4.367057590612843
2483191.0,40816.0,46219.570999999996,88539.0,921.0,1007.429,11682.339,192.02200000000002,217.44299999999998,416.538,4.333,4.74,1.07,81.02,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.395010125537574,4.947134612549826,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1595894400000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,2.964259630196849,4.610830441265715
